id_cliente,idade,saldo_atual,divida_atual,renda_anual,valor_em_investimentos,taxa_utilizacao_credito,num_emprestimos,num_contas_bancarias,num_cartoes_credito,dias_atraso_dt_venc,num_pgtos_atrasados,num_consultas_credito,taxa_juros,investe_exterior,pessoa_polit_exp,limite_adicional
3900,42,293.45838080410743,1776.8,14001.3328,40.444944365802456,28.859924731592887,4,9,5,20,14,12,22,Não,Não,Negar
10615,33,148.10217937256618,2629.04,61589.06775,384.2349779137052,27.223191995383228,7,7,6,49,21,11,23,Não,Não,Negar
3568,40,249.57829185142856,3257.47,27097.77707,62.21069490845147,32.76181049263871,9,10,6,59,17,10,23,Não,Não,Negar
11574,36,269.40034117560697,4161.7,71956.27949999999,313.0503112170481,24.57058759664953,5,6,6,24,20,10,28,Sim,Não,Negar
5453,31,337.16958761341334,930.24,109702.17726,1170.8496426586476,35.437633648117746,2,7,6,34,15,5,11,Não,Não,Negar
3088,21,282.91745123196205,2069.3,11390.53955,31.21837194195791,23.87656830725466,2,4,6,28,14,9,18,Não,Não,Negar
10159,23,149.21229686814388,4921.57,58675.52775,275.26929056380754,27.124403191479303,6,6,8,29,23,7,17,Não,Não,Negar
10799,39,315.07843560031904,342.3,42223.04618,200.61940194462105,34.49574724806942,3,1,3,8,10,1,5,Não,Não,Conceder
4547,46,559.6292108648112,816.31,65202.487,72.69781933496924,35.70994325221945,2,7,4,15,12,4,17,Não,Não,Negar
4693,50,1306.1236236313982,1224.88,169450.66464,187.62227923709983,34.794121842145074,2,2,838,15,1,1,7,Sim,Não,Conceder
1715,54,257.3662749114386,734.69,50513.27925000001,292.6872876344172,30.02029729318172,3,3,3,12,7,0,1,Não,Não,Negar
7214,25,359.20399883272086,826.57,36395.87245,132.01317839678956,37.46598548709032,2,7,3,8,14,4,10,Sim,Não,Negar
4271,1914,1508.9268233484936,390.13,10626514.152,189.96484331817285,36.55850440178324,0,1,5,-1,1,3,2548,Não,Não,Conceder
340,26,497.62638525074857,1446.37,77766.58576,262.1556232201761,28.442191124980745,2,8,7,8,10,2,5,Não,Sim,Negar
9288,29,343.31572383208345,1708.53,27199.37227,53.222003264870864,36.96144915808771,2,9,8,16,18,11,18,Não,Não,Negar
4087,22,264.7446562706532,1292.04,20230.907515,117.1684050076655,32.907098791781536,4,4,5,18,13,1,6,Não,Não,Negar
8035,46,216.1965118641349,1200.7,21854.904085,210.3482600601349,38.54288992022157,3,8,3,15,14,4,10,Não,Não,Negar
10158,32,273.5470513840562,2011.53,11819.4102,51.51551002280191,35.577525880529635,100,9,9,36,17,9,16,Não,Não,Negar
7710,54,561.0644629223381,31.44,104414.6316,236.6500823171627,38.46712934785321,4,5,2,9,5,0,1,Não,Não,Conceder
589,45,302.45132999628726,347.44,40072.87564,81.1791130294703,39.73588340287984,7,6,6,20,17,6,11,Não,Não,Negar
3366,34,1012.6850590619453,532.62,147063.56532,437.61794093805474,38.37184766878194,0,3,6,0,9,0,12,Não,Não,Negar
2671,47,600.8520038124087,1229.4,92568.59568,285.1653211776738,33.40979158097923,1,2,3,7,8,4,4063,Sim,Não,Negar
5516,43,306.25659067373834,2436.17,90293.33248,184.44918690050423,23.887813364215216,7,6,7,15,14,7,28,Sim,Não,Negar
3590,35,362.6447566265873,994.53,43512.588,197.0592433734128,30.12909150347772,0,3,5,5,9,3,4,Não,Não,Conceder
35,41,466.9588768571167,556.91,51660.675500000005,56.71137669245967,33.47895196844123,3,2,7,4,10,4,10,Não,Não,Negar
29,45,348.54982237062416,400.07,38601.29889,42.85050714738581,24.42225068036204,3,6,3,25,12,0,15,Não,Não,Negar
2396,506,306.39369600973555,87.33,43248.98207,206.1044577977609,38.082434234393865,1,4,7,20,16,4,20,Não,Não,Negar
7035,34,425.79990421721857,331.11,33740.34685,40.81967911611479,36.61159878698632,0,8,7,26,8,6,8,Sim,Não,Negar
8166,34,339.1782586917629,735.8,20101.089925,63.49404657598882,28.63623953991189,1,4,5,12,887,0,16,Sim,Não,Negar
5507,50,487.130626483812,2239.44,80308.99100000001,65.39724547908932,27.19406553515783,9,9,8,44,14,6,18,Não,Não,Negar
7205,35,249.10004082945167,4715.24,12385.82085,80.06782397368255,28.818175498576327,7,6,7,19,19,10,30,Não,Não,Negar
2171,46,204.0489987116925,1398.28,19044.29044,108.01364325077056,38.95406916589883,8,9,7,26,12,12,28,Sim,Não,Negar
8070,30,466.8929188337498,1784.38,69311.27175,166.37368711274902,32.879898953161465,2,6,5,22,9,10,23,Não,Não,Negar
7334,49,300.50576266713773,56.86,20874.456365,86.37664889511106,28.07298235151917,4,4,6,12,10,2,10,Sim,Não,Negar
890,33,287.576692382852,1755.06,25956.479290000003,125.62628844239065,27.927917363036123,4,6,8,27,9,11,18,Não,Não,Negar
3879,31,303.5188750652801,196.64,17357.480725,46.76614040778388,31.54639153968841,2,7,5,24,18,5,16,Não,Não,Negar
3323,30,387.66364309555456,143.27,33637.8735,73.1594925801978,39.11690610398343,1,3,3,6,12,4,17,Não,Não,Negar
11740,26,196.34921090818028,15.74,43007.924750000006,354.77408678872496,24.04698496581852,100,3,7,8,5,4,2,Sim,Não,Negar
3515,47,307.5236993243832,808.32,19488.13447,66.89183053728776,23.93064906942433,4,7,3,15,15,6,11,Não,Não,Negar
6943,48,253.6124698682928,219.59,42561.583750000005,242.6032190482348,36.54346460193078,3,3,2,1,14,3,3,Não,Não,Conceder
10415,48,213.17660458783325,3194.2,27490.91807,114.99423047899334,34.6502349657017,8,9,8,36,22,6,16,Sim,Não,Negar
5674,23,544.6432828496381,2497.36,73406.76525,98.90563893895477,29.241664852214583,2,10,10,54,14,10,15,Não,Não,Negar
8626,50,229.15085156781072,3899.38,43189.14628,239.02237067832507,26.4476657983484,100,7,10,21,20,10,23,Não,Não,Negar
2775,29,314.6630843415849,856.73,27338.5658,86.9515497834029,35.79283860384334,2,8,7,20,16,1,7,Não,Não,Negar
6560,23,922.0225254266164,820.08,132615.0858,187.81477408319927,41.30791266115739,4,6,7,27,8,1,13,Não,Não,Negar
3734,25,293.81675437769474,465.1,17082.75205,79.70482895563863,25.380118197247626,0,4,7,28,11,6,5,Não,Não,Negar
7388,39,247.6548301744072,2525.19,26556.55296,58.22414080637982,32.57932401986679,9,8,6,60,22,9,32,Não,Não,Negar
11829,18,34.546589097892365,145.03,128533.41232,669.8613838334281,23.15215336913311,6,8,5,15,19,5,17,Não,Não,Negar
9513,47,48.55290317696382,2318.76,46876.389,300.92639792451246,24.55686921983209,9,9,8,54,13,10,29,Não,Não,Negar
4529,44,407.5528716344857,1109.18,43223.59825,111.40347228228435,32.93099508391253,2,3,4,14,0,2,9,Não,Não,Negar
1655,22,586.0595177604458,203.56,77441.904,191.13730009265885,27.211368097471382,1,2,2,3,8,4,12,Não,Não,Conceder
8096,58,335.08942229556226,45.66,75414.57232,372.3011230093328,31.03247088158535,100,3,3,0,8,4,6,Não,Não,Conceder
7901,506,557.1810612114493,103.86,85320.02368,167.47850397419947,34.66528476696389,3,6,6,19,10,1,3,Não,Não,Negar
224,18,433.11616077865415,4685.34,83103.58528,254.7227339658565,38.958289457164376,5,9,6,17,20,9,19,Não,Sim,Negar
10771,39,398.836121150635,1535.02,61887.91875,10000.0,29.28430114872261,5,6,5,59,17,12,33,Não,Não,Negar
6844,19,268.5719968854727,1379.29,58590.12075,161.4019233825687,30.976266648321,6,8,4,26,20,5,7,Não,Não,Negar
12030,39,551.3594191898953,1160.83,172530.07296,844.0501335643588,28.568022534758875,3,2,4,13,6,1,7,Sim,Não,Negar
5983,59,671.3256543653929,265.44,82696.03728,90.05661016391649,30.30844184434472,3,0,7,9,10,3,2,Não,Não,Negar
4240,24,276.8394466443299,2571.36,12015.741075,66.60201871015587,30.5790701642256,5,5,3,21,15,8,29,Não,Não,Negar
5883,52,210.37190648521343,1080.06,123183.09042,809.3243600359166,28.37566452575745,4,1,3,11,8,3,6,Sim,Não,Negar
1591,26,744.5786727615143,1058.0,108654.1287,298.4248965300234,32.76983581763969,1,4,4,13,7,2,9,Não,Não,Negar
8763,42,561.2239669812158,1450.15,80397.5585,138.77221889533794,39.99906948505576,3,4,3,4,11,2,7,Sim,Não,Negar
3257,19,277.753790771828,1819.09,42323.15528,159.36621197532338,25.93637297412216,3,9,7,41,17,6,19,Não,Não,Negar
9216,22,259.37609463216137,4896.77,71635.04775,272.3210504311367,36.302700575833526,6,10,8,37,15,6,19,Não,Sim,Negar
11805,58,354.1131344309178,853.8,70873.845,226.95117167396268,33.26667409779635,3,8,7,16,16,0,17,Não,Não,Negar
2182,27,599.8921763432389,244.69,71912.7185,95.78664387176524,30.547209700028645,1,6,878,16,15,0,8,Não,Não,Negar
7857,25,325.41960191451216,1363.68,81198.84048,379.9907119466336,38.34222341919878,3,2,5,28,3,2,6,Sim,Não,Negar
9337,28,556.4672197010854,193.48,79144.02015999999,188.00322636415055,31.157842291949333,2,4,5,20,20,1,11,Não,Não,Negar
9372,19,370.0709190741494,791.45,56767.32075,174.9404033947689,40.13292901967723,5,8,7,22,17,6,13,Sim,Não,Negar
6166,45,422.93460357797545,3280.67,72830.513,186.24620961850783,34.72706106569264,6,9,6,58,21,6,32,Não,Não,Negar
6104,28,565.2168269936627,1301.9,71248.59700000001,118.9575097611124,34.91145811990666,2,8,4,15,19,4,13,Não,Não,Negar
7771,59,451.6311671141938,1480.98,123362.2104,666.0375622570954,31.60774895075617,2,3,6,18,14,3,10,Não,Não,Conceder
9441,45,203.3149069998891,1424.12,21491.58641,134.20147774873143,34.83098582735969,5,8,6,64,10,10,34,Não,Não,Negar
10941,59,390.0940890336193,1378.2,82608.76752,518.3764109663806,38.50438796502783,0,7,7,7,19,2,7,Sim,Não,Negar
4818,18,292.2731106723635,2523.65,43922.38802,104.18364105253836,40.03606860011187,5,7,7,28,8,5,7,Não,Não,Negar
7643,39,273.2513602460091,2511.39,12395.80745,39.71574548989419,37.03542040437439,8,6,1343,29,17,11,15,Não,Não,Negar
9721,54,337.16958761341334,396.58,168250.93248,1379.011419061961,33.21466202341502,4,0,5,7,0,0,8,Não,Não,Conceder
6522,32,825.1952352202684,1274.76,130643.83176,190.61953125941287,35.609158341760185,4,4,5,2,6,2,1,Não,Não,Conceder
6508,26,666.7241794238229,1134.39,114878.2362,134.20147774873143,36.06182596896516,4,7,5,26,14,3,7,Sim,Não,Negar
1210,39,417.0514239530307,1587.98,78928.02528,169.50400962112508,36.20843011583444,5,6,4,25,17,6,21,Não,Não,Negar
6821,38,431.48839679663513,1250.01,80403.022,224.5835306703036,29.47706910922414,5,7,7,46,17,6,20,Não,Não,Negar
422,26,721.3460782553516,1073.99,98004.07392,243.39692174464855,30.518016149319223,0,2,4,14,3,0,6,Não,Sim,Negar
10926,42,897.6933660452327,707.79,127302.80442,134.20147774873143,41.50925604073267,3,0,4,25,8,4,4,Sim,Não,Negar
1707,34,57.54575219216883,755.16,128635.5525,886.9052421232883,35.06474236131032,4,4,3,1,9,3,3,Sim,Não,Conceder
1159,46,137.53292301830228,1082.25,41623.74825,360.9531836884152,36.02920864834289,3,5,5,35,12,2,6,Sim,Não,Negar
2307,23,1086.0911812628362,316.33,170027.99712,225.9161718251107,29.80438712343373,4,4,5,2,5,4,11,Não,Não,Negar
274,44,494.2240193527248,64.53,77298.8965,99.87584852091992,28.07939680550076,4,3,4,2,7,0,3,Não,Não,Negar
172,33,233.2348839482613,1684.06,14625.951275,94.75302404819568,32.48217556176973,8,8,6,45,19,7,29,Não,Não,Negar
3957,48,255.1337930859219,1251.85,45185.95025,134.20147774873143,29.458012938518426,0,4,7,6,17,4,20,Não,Não,Negar
5607,18,289.66608376384545,1726.92,19493.45741,23.51342067030193,39.471910841853095,5,6,8,53,24,12,28,Sim,Não,Negar
7783,30,327.98832367077154,728.52,49905.87525,257.22641638574987,37.13611606775002,1,734,6,14,9,0,9,Não,Não,Conceder
4866,50,241.26580999135044,3816.44,12416.19925,61.82778219294299,38.11934057779837,9,7,5,51,18,8,32,Sim,Não,Negar
7633,3860,243.98715981770744,3742.92,12151.457175,134.20147774873143,38.72022871841221,7,8,6,32,18,9,15,Sim,Não,Negar
3189,40,140.3124195845177,335.1,77993.2336,691.6235756780658,26.434901700104287,1,2,5,20,12,4,9,Sim,Não,Negar
1726,22,307.4220506054322,1372.21,49011.9315,210.99452589206052,38.15400909558264,4,3,6,7,13,6,15,Não,Não,Negar
9678,40,1158.182665829204,1439.7,137551.52727,126.05374244606064,40.28897900700943,1,0,5,5,10,4,12,Sim,Não,Conceder
11163,32,254.3499217405092,3851.63,13195.8567,134.20147774873143,26.352005359909683,9,10,10,40,25,8,33,Sim,Não,Negar
1565,48,453.1596425715204,1959.01,55625.829,49.470828459042814,25.040484848642613,6,7,7,25,18,8,26,Não,Não,Negar
1783,38,589.0343743610172,1129.59,89119.83888000001,188.53945944252095,40.16383341442209,3,6,5,25,15,3,17,Não,Não,Negar
844,50,523.8804955074348,1043.09,132654.94808,619.2890182233281,29.39250562243774,3,7,6,8,21,3,18,Não,Não,Negar
11679,47,337.16958761341334,3320.25,75777.0176,10000.0,29.08994243057884,9,10,8,33,20,10,19,Não,Não,Negar
7013,21,272.61636376933615,4157.2,38309.19918,10000.0,32.723258966365925,7,10,9,35,23,12,31,Não,Não,Negar
905,50,17.340081894114288,1681.16,75678.89472,482.3531656418128,32.75904580790145,6,10,8,54,12,9,4755,Não,Não,Negar
3495,20,179.9334063472232,1794.72,22417577.544,163.02690528674182,38.73372541521741,6,8,5,21,15,7,17,Sim,Não,Negar
12091,50,642.8197316713267,241.08,92471.98512,113.68820158736943,35.511792958358114,100,1,2,4,12,4,10,Não,Não,Conceder
10638,57,1323.8212960105022,782.93,149175.64396,93.7543706561644,32.702912633715144,0,8,5,12,10,1,6,Não,Não,Negar
1548,28,843.2343979883271,582.53,102912.37554,203.5713520116728,33.32907837201773,0,4,3,8,3,4,9,Não,Não,Conceder
10425,43,295.89606947521685,2427.44,23253.88485,95.286656358024,32.042817778873804,2,8,9,61,18,12,26,Sim,Não,Negar
2081,43,251.32469692656983,3383.54,14075.724000000002,69.03918020948123,24.04506413738318,6,8,10,47,24,9,33,Não,Não,Negar
11959,34,317.3464945890519,375.38,79601.382,431.511278073326,40.81357987835904,2,4,7,5,3,3,6,Não,Não,Negar
9358,34,315.02089922934016,861.13,19958.7283,10000.0,34.13743709370829,3,4,6,12,3467,7,15,Não,Não,Negar
7059,36,353.3284634480954,794.33,42902.881,134.20147774873143,30.92184315608917,3,6,4,29,18,3,11,Não,Não,Negar
3986,50,511.3865111873336,1017.45,73345.503,105.1551627837724,33.69775450155076,3,3,895,3,1,3,9,Não,Não,Negar
9037,29,362.857214339408,1082.8,50284.81675,10000.0,37.911510774266006,4,333,6,14,4,4,11,Não,Não,Negar
8405,32,469.9491967951886,1144.21,46880.54175,74.53379722985379,38.99309337388959,1,3,1,2,11,3,9,Não,Não,Conceder
10906,23,384.8332616032926,435.89,43352.68483,112.0709705444538,24.636122130562185,4,4,391,8,20,0,2,Não,Não,Negar
12465,30,355.44720187260566,82.15,43847.61325,50.70249064684659,27.786285828550657,4,5,6,7,11,0,8,Não,Sim,Negar
10898,47,321.25001513358706,1336.02,46999.673,29.00649610249976,37.29106638659633,7,5,3,27,19,5,14,Não,Não,Negar
4678,44,531.5982563910625,197.09,70788.43800000001,93.57569195591972,36.85643670787218,100,3,6,20,15,4,20,Não,Não,Negar
6534,38,333.98769809687786,137.98,77492.1525,413.5259126433936,29.328429393616663,1,6,6,19,8,4,11,Não,Não,Conceder
3821,23,260.47591176973566,4419.75,25667.00052,27.9373465628704,34.453973732507315,9,6,10,28,22,9,25,Sim,Não,Negar
5210,36,587.8446223167358,1308.67,79268.92,113.68992167546529,33.33655751521208,3,0,5,10,7,2,4,Sim,Não,Conceder
2647,41,367.6975860103847,2353.7,56782.2045,229.2669390394425,26.35674511294153,4,6,9,62,17,9,32,Sim,Não,Negar
6998,40,440.1500488085946,4546.95,73833.102,74.51015613365819,36.33420626616153,6,6,7,30,14,11,27,Não,Não,Negar
9570,44,853.2239927235297,897.72,126904.65632,189.580738571204,35.677919834211615,3,8,7,9,9,2,8,Não,Não,Negar
8014,33,414.39670034980935,787.72,45256.878800000006,84.9950011859053,28.64495127735935,1,1,994,22,7,1,10,Não,Não,Negar
257,20,269.07092229901167,2354.21,11205.480975,28.13243641198614,35.66810712175406,4,6,5,27,14,10,3487,Não,Sim,Negar
8238,43,851.3829398271106,303.68,1858404.048,113.70681641303196,38.29401606380042,3,3,6,12,5,1,5,Não,Não,Conceder
9471,32,652.7555516579545,1169.61,97002.94032,121.55578965254178,35.12076484811104,3,4,4,29,8,4,20,Não,Não,Negar
4351,56,259.58073487460376,412.8,39017.63656,259.7208690763194,38.80938155814754,1,3,5,21,10,4,10,Não,Não,Negar
12210,23,275.6991271342581,1437.94,15370.745325,77.28770726542945,24.028851521012363,6,5,8,21,11,12,20,Não,Não,Negar
7290,57,745.3781860320756,304.31,103341.73902,129.5113562530895,31.682976392155613,3,0,5,15,11,3,4,Não,Não,Conceder
5924,29,268.2295339781325,496.59,36003.44748,132.7400128145702,24.266125005978022,4,4,6,27,14,4,4,Não,Não,Negar
6366,35,275.78409381439167,1708.57,24515.59726,72.27670191899928,32.05758663979273,5,7,7,29,13,11,23,Não,Não,Negar
9673,534,374.8926366328786,1131.43,41900.37775,45.76178392123509,35.86707274567309,4,8,4,23,14,0,19,Sim,Não,Negar
2156,44,348.4684869217749,1223.3,35682.35531,38.07027460282654,40.450255586326925,100,5,6,26,15,4,6,Não,Sim,Conceder
9582,45,241.5297882704723,1204.59,22963.912965,142.05321128408258,29.541541434240425,2,2,2,3,9,1,7,Não,Não,Conceder
11100,53,317.07108447910383,1378.25,55141.46400000001,341.84091552089626,38.35289120643079,0,3,4,31,15,1,13,Não,Não,Negar
3716,49,374.450575122421,948.01,42374.06096,142.92409154424567,29.92122410879509,0,6,5,17,9,7,10,Não,Não,Negar
4058,28,294.7681931459954,1160.42,28151.51654,148.80980797720213,28.893878519845657,1,4,6,8,5,2,4,Não,Não,Negar
9145,31,293.88418949331486,1461.27,107736.7824,745.1290456428877,27.391043354367643,2,4,4,33,8,2,12,Sim,Não,Negar
10357,45,368.6985855984733,577.91,37935.89086,33.211317809212254,34.103669420890824,3,3,3,13,19,3,20,Não,Não,Negar
3623,46,309.1032176919705,2329.4,25963.80171,53.87270979006068,25.9305236113346,4,10,6,51,20,6,27,Não,Não,Negar
5649,45,421.2867723605087,1760.86,71848.553,240.96531065214745,27.631034943381486,100,9,8,53,23,6,26,Não,Não,Negar
7014,53,309.46897855143175,719.48,32927.76088,93.28877772976436,24.18279625620393,3,5,6,21,12,2,13,Sim,Não,Negar
6404,43,486.223191713734,379.94,52626.47775,31.88756886374161,33.345817088492964,3,2,5,13,3,1,9,Não,Não,Negar
3103,43,560.7453624122168,1896.36,71377.35675,73.89453700215844,35.9763206434816,4,8,745,22,11,7,17,Não,Não,Negar
559,20,338.10968780496563,4041.44,43614.655000000006,64.24415267187203,39.47240661220451,7,6,6,53,17,10,30,Não,Não,Negar
11450,19,120.98332046675478,3212.16,26471.88579,205.7929465439932,34.38297190231924,9,8,7,44,16,11,17,Não,Sim,Negar
6871,23,487.4085765473391,898.75,46791.63125,37.57717536074821,40.2530519805681,2,1,6,5,7,2,9,Não,Sim,Conceder
1437,35,288.0415098327477,1215.19,45054.69149999999,239.27821603647936,26.095498521370093,3,6,5,21,16,8,20,Não,Não,Negar
508,46,283.87942087106927,3150.66,58977.3555,148.26003885982976,30.45488661735898,6,7,6,25,20,7,28,Não,Não,Negar
5276,34,294.8084951525675,673.14,17680.849225,13.616761364811072,32.780881191248824,3,8,6,27,15,1,6,Não,Sim,Negar
4473,26,290.2218597371118,4483.87,21592.16836,69.14153179193474,35.630156012615025,7,7,5,57,12,8,33,Não,Não,Negar
1870,19,408.6703360167527,1801.77,58496.6655,134.20147774873143,23.311533129975416,6,8,6,21,18,12,28,Sim,Não,Negar
5664,59,1158.5188845809744,448.22,143942.73456,247.6051154190256,39.2121403868384,0,6,6,11,9,1,8,Não,Não,Negar
7748,52,337.6916220349429,642.59,27796.64937,134.20147774873143,24.82858322028923,2,6,6,14,21,2,20,Não,Não,Negar
5931,29,309.94174334155525,3739.35,21141.59635,43.508288313899605,30.823035018454704,7,7,7,33,20,10,23,Sim,Não,Negar
8728,48,251.30155230318684,2642.8,15065.316825,83.78916347345847,22.39042839242095,3,7,7,36,19,6,27,Não,Não,Negar
756,55,815.9522841895687,590.95,102349.61424,186.15621581043143,27.99167880255229,0,3,7,6,11,4,7,Não,Não,Conceder
8065,19,282.78733287637,2281.65,11659.19105,56.23436804469216,37.68963077691185,7,8,8,20,16,6,32,Não,Não,Negar
2340,41,475.5974407260832,965.85,81008.71072,145.80737000573447,37.83475230143519,6,3,3,21,17,6,12,Não,Não,Negar
4051,36,120.32286403522971,95.38,126394.1276,573.1205495861137,33.125682698726465,7,8,7,18,14,8,6,Não,Não,Negar
8230,24,325.9129405057008,2471.1,24626.93317,77.03179172110637,35.33699954562512,4,5,5,28,20,917,19,Não,Não,Negar
3837,27,838.4694964939571,1338.42,129224.74136,398.0301701727098,31.70858186985569,0,5,7,5,9,2,3,Não,Não,Negar
4387,59,359.37009745447494,90.3,28440.096895,54.26061033628401,37.38656441343541,1,1,6,3,12,2,8,Não,Não,Conceder
6333,47,445.4368163826665,1271.28,44349.61475,37.88851792381336,39.75990279665663,3,6,6,16,7,7,5,Não,Não,Negar
9629,61,614.4444284524145,1316.96,85645.21696,70.77165327856406,26.80948522797004,3,3,466,-2,3,0,10,Não,Não,Negar
6622,48,643.222767479666,839.78,126871.99408,638.5845658536674,30.40212135348693,0,8,3,27,10,1,8,Não,Não,Negar
2119,24,436.49648086396553,3483.9,51745.06575,47.36227504839303,26.503181632504987,5,9,8,19,20,10,22,Sim,Não,Negar
9628,29,864.6319021316777,542.56,168637.72319999998,524.1575262460407,30.66692468095728,3,1,5,8,4,3,5,Sim,Não,Negar
730,38,357.9101906658567,590.85,30382.132375,60.61641597421765,35.95389178954631,1,1,3,10,13,3,6,Não,Não,Negar
502,22,446.8404454286122,108.85,46313.918,34.044516919641126,25.932346117472225,2,1,2,5,6,1,4,Não,Não,Conceder
7656,43,355.75650085422586,1096.06,97933.41744,517.9675901073359,28.19140619374041,3,1,7,5,8,2,5,Não,Não,Negar
644,19,316.6849355465324,2324.66,20865.84374,52.27109801267182,27.15024395526625,5,7,7,10,10,4,27,Não,Não,Negar
8795,25,650.9526054928301,990.45,114973.25944,184.796446079155,33.61789221499585,5,5,5,9,15,6,16,Não,Não,Negar
1540,44,486.2628540491147,593.94,79300.179,202.9817335221261,41.309960329811226,4,2,4,13,1,3,7,Não,Não,Negar
8869,43,337.16958761341334,4367.85,74616.89024000001,134.20147774873143,26.272641640886057,6,10,7,38,14,7,25,Sim,Não,Negar
1212,38,548.5527301255463,4786.08,91876.776,135.4186749573838,27.0642891396834,6,8,5,17,23,9,19,Não,Sim,Negar
9221,49,229.99450817197763,2709.07,53956.60725,245.3650088172677,29.88670906436989,7,7,7,18,16,9,21,Não,Não,Negar
11390,42,815.1046068079546,410.1,135038.22296,10000.0,40.53953490617615,3,6,3,23,14,1622,14,Não,Não,Negar
673,33,721.0461378767646,440.91,112532.9829,343.6587433345977,37.10267942710368,1,1,3,15,4,3,11,Não,Sim,Negar
4916,45,812.3256499674127,942.71,135261.98682000002,134.20147774873143,31.63840644498553,2,4,6,17,1,0,9,Não,Não,Negar
6107,50,773.0121336452357,39.53,137210.07428,200.43461905092,38.01759398575162,4,1,3,7,5,3,11,Não,Não,Conceder
6792,30,444.9280535502076,1280.87,54660.088,115.67142428597916,37.909832714713616,1,7,4,27,16,6,10,Não,Não,Negar
3378,47,322.93219324949814,628.57,147746.90684,134.20147774873143,29.240186107648235,2,8,5,22,18,1,11,Não,Não,Conceder
4477,39,471.7262691329181,753.21,55108.52375000001,133.99451205650834,29.119208180300568,1,5,4,2,1,0,11,Não,Não,Conceder
5616,48,327.1138414499512,999.25,43393.25536,82.40284034594222,35.43615927699706,7,3,5,22,18,4,12,Não,Sim,Negar
10978,25,377.33608302018416,1344.3,42767.1209,92.67321067954822,37.63679629015709,2,926,4,5,3,0,4,Não,Não,Conceder
1465,29,321.10010051710566,1656.54,87200.19328,432.2157811189818,30.827868678108445,5,8,10,22,11,9,21,Sim,Não,Negar
4746,35,425.0729056934654,2482.56,55422.93225,121.15702835106389,30.730270102620267,3,7,7,61,14,6,21,Não,Não,Negar
11141,29,435.3098130616295,601.78,35362.84381,52.21777027170389,27.312197006276712,0,8,4,10,8,4,11,Não,Não,Negar
1193,25,131.54086251265727,1474.63,68486.712,420.1540976187178,34.55536907083494,5,3,9,6,11,12,15,Não,Sim,Negar
3794,41,440.85950140934347,181.47,52488.54275,135.12921989227542,23.73056967954604,2,4,7,1,10,4,2,Não,Não,Conceder
1873,33,172.4154710712895,4949.89,22104.9269,164.7033167126074,24.89807669768464,8,6,9,45,19,6,31,Sim,Não,Negar
3591,22,410.6135535148781,1258.88,42563.8745,116.57583995743708,38.463082529025954,1,4,171,23,21,0,17,Não,Não,Negar
6361,31,257.6665528790783,3235.52,12174.988475,62.97347317080194,24.659340682603,5,10,7,26,17,4,32,Sim,Não,Negar
3159,19,113.5729363496544,1530.57,43363.334,402.2544689732207,31.24385171771937,3,8,7,22,12,9,15,Sim,Não,Negar
10089,41,709.2300428301764,987.98,124845.99712,326.0232839702168,34.388834111337374,3,1,2,-2,9,3,12,Não,Não,Conceder
506,53,461.93220901527735,1324.42,43696.55850000001,96.12329098472271,25.975132417964662,0,0,6,10,7,3,6,Não,Não,Negar
244,44,799.0311420559128,627.5,104678.79084,102.94138105299967,33.11569135530743,3,5,6,30,7,2,6,Sim,Não,Negar
5679,36,245.5791118855325,1056.56,12829097.784,380.81063811446745,31.54959811767408,0,0,4,14,2,152,3,Não,Não,Negar
507,32,242.8356352602631,2518.51,38001.14416,10000.0,31.53032439629269,2,7,7,29,27,6,24,Não,Sim,Negar
10215,39,537.9634052090947,1209.6,73494.582,118.39479861531557,40.77766982617469,4,4,3,28,11,5,16,Não,Não,Negar
6502,48,357.6362361639023,625.46,29152.81019,62.708082138693705,34.5948225436169,2,6,7,27,18,4,17,Não,Não,Negar
9265,43,324.7831444986292,442.03,82094.85672,10000.0,25.924963004442528,100,3,7,10,14,3,15,Não,Não,Negar
11008,59,298.12153557827986,1377.16,21487.45235,52.8209801687688,28.554599294903497,4,3,5,6,1,0,1,Não,Não,Conceder
4718,22,227.41388047005225,1026.7,24013.10632,142.80859548483426,28.33879433765162,3,0,4,11,2,1,6,Não,Não,Conceder
6223,23,915.4936957702288,1278.59,130510.72244,211.11787941029309,33.21801730508388,3,6,4,10,11,2,12,Não,Não,Negar
7248,46,370.1442815941506,1405.98,41743.492,47.221661963857,24.580187327207195,5,9,7,47,28,122,25,Não,Não,Negar
12131,48,359.2095467877228,1405.95,23903.70234,49.745982661814026,24.46674934742063,2,3,7,13,9,6,15,Não,Não,Negar
7848,39,300.513394890773,4662.8,12396.308275,55.76872774777247,36.65841000149879,5,8,9,18,23,10,29,Não,Não,Negar
1774,30,334.8236523091381,126.83,27202.20937,39.330566513384966,26.35809505325652,2,6,7,22,13,6,6,Sim,Não,Negar
11317,26,796.9916238138396,1090.21,81780.01616,46.86820951949374,34.664368707739875,0,6,3,27,12,2,11,Não,Não,Negar
3011,61,280.1480534337173,1216.75,31419.65309,122.99809570962591,26.45819572700721,4,6,7,13,20,4,7,Não,Não,Negar
7712,25,774.4289309022491,1028.1,101905.7091,85.54795364642811,28.404308777293107,3,0,3,12,4,3,2,Não,Não,Conceder
